data,plataforma,conta_id,conta_versao,campanha_id,campanha_versao,adset_id,adset_versao,anuncio_id,anuncio_versao,spend,impressions,link_clicks,conversions,conversion_value,video_views,reach,profile_views,purchases,purchase_value,result_type,result_count,result_attribution_window,cost_per_result
2026-06-09,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,1282.23,18118,712,13,0,4223,10703,0,4,699.62,actions:offsite_conversion.fb_pixel_lead,13,default,98.63307692
2026-06-10,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,691.67,8327,234,10.049831,2351.64,389,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,66.77,2174,81,5.915593,1504.22,34,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,737.26,12499,278,3.582645,608.83,461,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,626.53,15739,429,22.362124,2343.44,488,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,615.22,11665,215,11.863711,1009.11,465,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,433.47,5780,128,8.054449,1560.6,221,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,1363.44,17497,495,7.608397,969.76,403,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,296.37,9251,251,10.866856,1407.74,111,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-5DC66742,1,Anuncio-DEF80DD8,1,1058.23,7634,303,22.718979,862.53,100,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,135.99,6799,201,17.220954,4005.69,122,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,330.51,21401,440,23.030159,1873.91,754,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,265.74,2141,77,6.691165,436.69,31,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,356.11,18082,220,9.736667,563.35,19,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,71.06,2627,42,2.794388,401.85,57,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,335.71,5538,183,7.287207,1033.32,70,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,93.87,2152,85,2.595194,205.82,100,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,188.85,13908,358,12.113354,621.63,722,0,0,0,0,,,,
2026-06-10,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,176.75,6577,206,3.514917,564.03,21,0,0,0,0,,,,
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,7.62,506,4,0,0,58,282,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,307.67,2894,103,4,0,693,2063,0,1,218.6,actions:offsite_conversion.fb_pixel_lead,4,default,76.91750000
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,212.66,3968,71,5,0,1037,2267,0,1,123.74,actions:offsite_conversion.fb_pixel_lead,5,default,42.53200000
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,272.23,2768,89,1,0,412,2368,0,0,0.0,,,,
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,139.35,6365,84,6,0,1340,5657,0,2,505.31,,,,
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,223.07,4712,86,4,0,1964,2988,0,1,237.59,actions:offsite_conversion.fb_pixel_lead,4,default,55.76750000
2026-06-10,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,778.95,8066,255,3,0,3010,7181,0,1,249.19,actions:offsite_conversion.fb_pixel_lead,3,default,259.65000000
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,138.25,2343,52,3,0,765,1475,0,1,38.13,,,,
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,65.42,999,39,2,0,255,566,0,0,0.0,,,,
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,110.52,5639,205,12,0,557,3321,0,4,606.05,,,,
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,731.41,14869,334,21,0,1251,11211,0,7,876.77,actions:offsite_conversion.fb_pixel_lead,21,default,34.82904762
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,188.96,13288,273,11,0,5264,7965,0,3,379.73,actions:offsite_conversion.fb_pixel_lead,11,default,17.17818182
2026-06-10,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,36.04,1075,22,0,0,429,832,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-10,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,167.19,5133,91,2,0,1639,4238,0,0,0.0,video_thruplay_watched_actions,983,default,0.17008138
2026-06-10,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,1916.12,18020,616,16,0,3755,11344,0,5,920.03,actions:offsite_conversion.fb_pixel_lead,16,default,119.75750000
2026-06-10,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,109.67,1732,34,3,0,477,1415,0,1,43.54,actions:offsite_conversion.fb_pixel_lead,3,default,36.55666667
2026-06-10,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,1298.44,18351,721,13,0,8239,10202,0,4,699.62,actions:offsite_conversion.fb_pixel_lead,13,default,99.88000000
2026-06-11,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,558.66,6760,189,8.117171,1899.4,238,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,46.16,1507,56,4.089793,1039.96,34,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,206.86,3525,78,1.005203,170.82,24,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,367.73,9695,302,27.017083,1339.3,161,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,830.99,20861,569,29.659787,3108.2,117,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,74.4,1445,26,1.434681,122.03,82,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,724.7,9664,214,13.466031,2609.13,247,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,242.06,7546,205,8.87532,1149.75,305,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-5DC66742,1,Anuncio-DEF80DD8,1,2032.64,14635,582,43.638435,1656.75,382,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,374.83,18668,554,47.46472,11040.57,401,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,333.51,21609,444,23.239525,1890.94,1008,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,137.59,7014,85,3.761894,217.66,280,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,152.26,5612,90,5.987973,861.11,211,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,84.39,1412,46,1.831757,259.74,50,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,265.04,6059,240,7.327606,581.15,32,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,111.83,8239,212,7.173271,368.12,378,0,0,0,0,,,,
2026-06-11,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,8.58,346,10,0.170627,27.38,8,0,0,0,0,,,,
2026-06-11,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,89.52,5049,47,3,0,1937,3431,0,1,37.82,actions:offsite_conversion.fb_pixel_lead,3,default,29.84000000
2026-06-11,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,350.44,6509,117,9,0,2782,3660,0,3,371.22,actions:offsite_conversion.fb_pixel_lead,9,default,38.93777778
2026-06-11,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,226.35,2306,74,1,0,567,1475,0,0,0.0,,,,
2026-06-11,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,232.24,10629,140,9,0,3502,7841,0,3,757.97,,,,
2026-06-11,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,195.5,2018,64,1,0,626,1685,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,195.50000000
2026-06-11,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,246.6,3700,147,9,0,432,3216,0,3,712.3,,,,
2026-06-11,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,667.9,13569,305,19,0,4794,9078,0,6,751.52,actions:offsite_conversion.fb_pixel_lead,19,default,35.15263158
2026-06-11,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,160.58,11305,232,10,0,1879,6330,0,3,379.73,actions:offsite_conversion.fb_pixel_lead,10,default,16.05800000
2026-06-11,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,53.09,775,24,0,0,331,621,0,0,0.0,video_thruplay_watched_actions,198,default,0.26813131
2026-06-11,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,213.12,6522,116,3,0,765,3627,0,1,154.53,video_thruplay_watched_actions,459,default,0.46431373
2026-06-11,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-54AD6415,1,404.66,9300,356,25,0,1858,8101,0,8,561.46,actions:offsite_conversion.fb_pixel_lead,25,default,16.18640000
2026-06-11,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,80.64,1267,25,2,0,342,936,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,40.32000000
2026-06-11,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,434.01,6144,241,4,0,687,4310,0,1,174.9,actions:offsite_conversion.fb_pixel_lead,4,default,108.50250000
2026-06-12,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,9.62,533,13,0.625555,123.02,13,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,1123.22,13527,380,16.320239,3818.9,489,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,110.15,9553,153,5.780043,299.47,269,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,51.93,1689,63,4.601017,1169.95,79,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,228.07,3893,86,1.1083,188.34,42,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-850EF202,1,44.38,3226,51,2.86339,274.43,48,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,939.06,23588,643,33.517123,3512.43,773,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,42.92,812,15,0.827701,70.4,33,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,619.72,8262,183,11.515345,2231.17,41,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-6A27FA82,1,151.54,5265,70,5.169564,213.63,209,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,504.06,6459,183,2.812801,358.52,101,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-32A606B5,1,161.25,10363,322,6.750896,395.58,271,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,139.33,4365,118,5.108721,661.81,243,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,281.46,14026,416,35.641378,8290.39,7,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,316.24,20487,421,22.035675,1792.99,921,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,424.5,3390,123,10.688484,697.57,109,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,101.98,5181,63,2.788228,161.32,61,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-1F0B0200,1,269.37,19106,453,40.14422,2325.33,742,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,116.73,4325,69,4.59078,660.19,99,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,130.25,2144,71,2.827277,400.9,69,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,51.9,1189,47,1.434989,113.81,57,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,70.16,5173,133,4.500213,230.94,25,0,0,0,0,,,,
2026-06-12,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,174.17,6464,203,3.463729,555.82,269,0,0,0,0,,,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,7.62,532,4,0,0,174,436,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,119.48,1145,40,2,0,103,983,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,59.74000000
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,167.73,3123,56,4,0,1252,2239,0,1,123.74,actions:offsite_conversion.fb_pixel_lead,4,default,41.93250000
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-2634260D,1,78.52,5258,90,8,0,1014,3268,0,2,420.63,,,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,143.76,1456,47,1,0,358,830,0,0,0.0,,,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,184.14,8446,111,7,0,3459,6230,0,2,505.31,,,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-C6C8C9C1,1,211.72,10563,238,5,0,1198,8597,0,1,196.77,,,,
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,573.24,12048,221,9,0,3573,8370,0,3,712.77,actions:offsite_conversion.fb_pixel_lead,9,default,63.69333333
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,412.39,4264,135,2,0,1124,2870,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,206.19500000
2026-06-12,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-33DED8F4,1,Anuncio-293DED4C,1,86.27,2264,51,4,0,255,1725,0,1,136.55,actions:offsite_conversion.fb_pixel_lead,4,default,21.56750000
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,1143.26,19249,430,23,0,8322,13291,0,8,305.08,,,,
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,263.38,3951,157,9,0,1049,2410,0,3,712.3,,,,
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,64.16,3286,119,7,0,483,2175,0,2,303.02,,,,
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,545.27,11077,249,16,0,2474,6226,0,5,626.26,actions:offsite_conversion.fb_pixel_lead,16,default,34.07937500
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,292.09,20555,422,17,0,2563,17649,0,5,632.88,actions:offsite_conversion.fb_pixel_lead,17,default,17.18176471
2026-06-12,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,98.3,2938,60,1,0,692,2641,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,98.30000000
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,88.49,1309,40,1,0,318,809,0,0,0.0,video_thruplay_watched_actions,190,default,0.46573684
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,338.05,10310,184,5,0,1084,6909,0,1,154.53,video_thruplay_watched_actions,650,default,0.52007692
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-54AD6415,1,405.79,9324,357,25,0,3645,5141,0,8,561.46,actions:offsite_conversion.fb_pixel_lead,25,default,16.23160000
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,379.49,3569,122,3,0,709,2495,0,1,184.01,actions:offsite_conversion.fb_pixel_lead,3,default,126.49666667
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,322.55,5056,100,8,0,1809,3114,0,2,87.08,actions:offsite_conversion.fb_pixel_lead,8,default,40.31875000
2026-06-12,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,84.64,1212,47,1,0,222,946,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,84.64000000
2026-06-13,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,55.51,2938,75,3.608973,709.76,72,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,106.41,1293,36,1.546128,361.79,69,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,36.0,3145,50,1.888903,97.87,37,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,126.11,4108,153,11.173898,2841.31,144,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,129.95,2225,49,0.631473,107.31,66,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-850EF202,1,53.95,3858,62,3.480984,333.62,190,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,236.22,6232,194,17.355345,860.35,73,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,378.25,9493,259,13.500676,1414.8,237,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,380.58,7202,133,7.338947,624.24,81,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,274.3,3698,81,5.096956,987.57,149,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-6A27FA82,1,80.1,2780,37,2.732484,112.92,7,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,388.37,5011,141,2.16724,276.24,243,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-32A606B5,1,6.01,390,12,0.251586,14.74,3,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,232.07,11561,343,29.387002,6835.59,303,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,42.09,2183,26,1.150697,66.58,127,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,125.19,4638,74,4.923445,708.03,53,0,0,0,0,,,,
2026-06-13,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,187.12,3103,102,4.061722,575.95,90,0,0,0,0,,,,
